tf,fill_price,ask_at_fill,ask_1s_before,delta_fill_vs_ask,ask_drop_1s
m15,0.97,0.98,0.98,-0.010000000000000009,0.0
m5,0.81,0.96,0.96,-0.1499999999999999,0.0
m5,0.45,0.46,0.46,-0.010000000000000009,0.0
m5,0.54,0.59,0.57,-0.04999999999999993,-0.020000000000000018
m5,0.59,0.6,0.6,-0.010000000000000009,0.0
m5,0.6,0.61,0.62,-0.010000000000000009,0.010000000000000009
m5,0.58,0.61,0.61,-0.030000000000000027,0.0
m5,0.62,0.69,0.69,-0.06999999999999995,0.0
m5,0.32,0.32,0.32,0.0,0.0
m5,0.66,0.71,0.71,-0.04999999999999993,0.0
m5,0.7,0.73,0.72,-0.030000000000000027,-0.010000000000000009
m5,0.75,0.71,0.76,0.040000000000000036,0.050000000000000044
m5,0.7,0.75,0.77,-0.050000000000000044,0.020000000000000018
m5,0.76,0.77,0.78,-0.010000000000000009,0.010000000000000009
m5,0.73,0.76,0.74,-0.030000000000000027,-0.020000000000000018
m5,0.78,0.77,0.77,0.010000000000000009,0.0
m5,0.84,0.88,0.88,-0.040000000000000036,0.0
m15,0.01,0.02,0.02,-0.01,0.0
m15,0.01,0.02,0.02,-0.01,0.0
m15,0.01,0.02,0.02,-0.01,0.0
m15,0.01,0.02,0.02,-0.01,0.0
m15,0.01,0.02,0.02,-0.01,0.0
m15,0.01,0.02,0.02,-0.01,0.0
m5,0.68,0.7,0.7,-0.019999999999999907,0.0
m15,0.55,0.57,0.56,-0.019999999999999907,-0.009999999999999898
m15,0.55,0.57,0.56,-0.019999999999999907,-0.009999999999999898
m5,0.31,0.33,0.33,-0.020000000000000018,0.0
m5,0.27,0.3,0.29,-0.02999999999999997,-0.010000000000000009
m5,0.27,0.3,0.29,-0.02999999999999997,-0.010000000000000009
m5,0.69,0.72,0.7,-0.030000000000000027,-0.020000000000000018
m5,0.31,0.29,0.32,0.020000000000000018,0.030000000000000027
m15,0.58,0.65,0.61,-0.07000000000000006,-0.040000000000000036
m15,0.31,0.34,0.33,-0.030000000000000027,-0.010000000000000009
m15,0.31,0.34,0.33,-0.030000000000000027,-0.010000000000000009
m15,0.31,0.34,0.33,-0.030000000000000027,-0.010000000000000009
m15,0.31,0.34,0.33,-0.030000000000000027,-0.010000000000000009
m15,0.31,0.34,0.33,-0.030000000000000027,-0.010000000000000009
m15,0.31,0.34,0.33,-0.030000000000000027,-0.010000000000000009
m15,0.31,0.34,0.33,-0.030000000000000027,-0.010000000000000009
m15,0.31,0.34,0.33,-0.030000000000000027,-0.010000000000000009
m15,0.31,0.34,0.33,-0.030000000000000027,-0.010000000000000009
m15,0.67,0.68,0.67,-0.010000000000000009,-0.010000000000000009
m15,0.67,0.68,0.67,-0.010000000000000009,-0.010000000000000009
m15,0.67,0.68,0.67,-0.010000000000000009,-0.010000000000000009
m15,0.67,0.68,0.67,-0.010000000000000009,-0.010000000000000009
m5,0.78,0.79,0.79,-0.010000000000000009,0.0
m5,0.22,0.23,0.23,-0.010000000000000009,0.0
m5,0.8,0.83,0.83,-0.029999999999999916,0.0
m5,0.8,0.83,0.83,-0.029999999999999916,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m5,0.93,0.94,0.94,-0.009999999999999898,0.0
m5,0.94,0.95,0.95,-0.010000000000000009,0.0
m15,0.09,0.1,0.1,-0.010000000000000009,0.0
m5,0.44,0.49,0.5,-0.04999999999999999,0.010000000000000009
m15,0.92,0.95,0.94,-0.029999999999999916,-0.010000000000000009
m15,0.92,0.95,0.94,-0.029999999999999916,-0.010000000000000009
m5,0.55,0.52,0.53,0.030000000000000027,0.010000000000000009
m5,0.51,0.53,0.54,-0.020000000000000018,0.010000000000000009
m5,0.49,0.53,0.54,-0.040000000000000036,0.010000000000000009
m5,0.47,0.48,0.48,-0.010000000000000009,0.0
m5,0.51,0.5,0.5,0.010000000000000009,0.0
m5,0.51,0.5,0.5,0.010000000000000009,0.0
m5,0.5,0.53,0.53,-0.030000000000000027,0.0
m5,0.47,0.51,0.5,-0.040000000000000036,-0.010000000000000009
m5,0.4919,0.49,0.49,0.0019000000000000128,0.0
m5,0.47,0.49,0.49,-0.020000000000000018,0.0
m5,0.52,0.51,0.52,0.010000000000000009,0.010000000000000009
m5,0.49,0.49,0.5,0.0,0.010000000000000009
m5,0.5,0.5,0.5,0.0,0.0
m5,0.51,0.53,0.52,-0.020000000000000018,-0.010000000000000009
m5,0.5276,0.51,0.53,0.01759999999999995,0.020000000000000018
m5,0.51,0.51,0.53,0.0,0.020000000000000018
m5,0.51,0.53,0.54,-0.020000000000000018,0.010000000000000009
m5,0.47,0.47,0.49,0.0,0.020000000000000018
m5,0.47,0.44,0.47,0.02999999999999997,0.02999999999999997
m5,0.51,0.57,0.54,-0.05999999999999994,-0.029999999999999916
m5,0.55,0.63,0.62,-0.07999999999999996,-0.010000000000000009
m15,0.97,0.97,0.97,0.0,0.0
m5,0.28,0.26,0.27,0.020000000000000018,0.010000000000000009
m5,0.28,0.26,0.27,0.020000000000000018,0.010000000000000009
m5,0.26,0.26,0.26,0.0,0.0
m5,0.74,0.75,0.75,-0.010000000000000009,0.0
m5,0.17,0.14,0.15,0.03,0.009999999999999981
m5,0.17,0.14,0.18,0.03,0.03999999999999998
m5,0.83,0.91,0.89,-0.08000000000000007,-0.020000000000000018
m5,0.1,0.09,0.11,0.010000000000000009,0.020000000000000004
m15,0.97,0.98,0.98,-0.010000000000000009,0.0
m15,0.97,0.98,0.98,-0.010000000000000009,0.0
m15,0.97,0.98,0.98,-0.010000000000000009,0.0
m15,0.97,0.98,0.98,-0.010000000000000009,0.0
m15,0.97,0.98,0.98,-0.010000000000000009,0.0
m5,0.05,0.03,0.03,0.020000000000000004,0.0
m5,0.01,0.01,0.01,0.0,0.0
m5,0.42,0.41,0.41,0.010000000000000009,0.0
m5,0.42,0.48,0.45,-0.06,-0.02999999999999997
m5,0.48,0.51,0.5,-0.030000000000000027,-0.010000000000000009
m5,0.51,0.5,0.5,0.010000000000000009,0.0
m5,0.5,0.51,0.51,-0.010000000000000009,0.0
m5,0.5,0.51,0.51,-0.010000000000000009,0.0
m5,0.51,0.51,0.51,0.0,0.0
m5,0.51,0.51,0.51,0.0,0.0
m5,0.49,0.51,0.51,-0.020000000000000018,0.0
m5,0.5,0.5,0.5,0.0,0.0
m5,0.49,0.51,0.51,-0.020000000000000018,0.0
m5,0.51,0.55,0.53,-0.040000000000000036,-0.020000000000000018
m5,0.57,0.6,0.59,-0.030000000000000027,-0.010000000000000009
m5,0.58,0.6,0.6,-0.020000000000000018,0.0
m5,0.67,0.7,0.7,-0.029999999999999916,0.0
m5,0.31,0.31,0.3,0.0,-0.010000000000000009
m5,0.44,0.42,0.39,0.020000000000000018,-0.02999999999999997
m5,0.59,0.59,0.62,0.0,0.030000000000000027
m5,0.62,0.59,0.62,0.030000000000000027,0.030000000000000027
m5,0.53,0.51,0.52,0.020000000000000018,0.010000000000000009
m5,0.46,0.5,0.5,-0.03999999999999998,0.0
m5,0.49,0.5,0.5,-0.010000000000000009,0.0
m5,0.4974,0.5,0.5,-0.002599999999999991,0.0
m5,0.53,0.6,0.58,-0.06999999999999995,-0.020000000000000018
m5,0.6,0.6,0.6,0.0,0.0
m5,0.42,0.42,0.44,0.0,0.020000000000000018
m5,0.57,0.6,0.6,-0.030000000000000027,0.0
m5,0.59,0.61,0.61,-0.020000000000000018,0.0
m5,0.59,0.61,0.61,-0.020000000000000018,0.0
m5,0.6,0.57,0.58,0.030000000000000027,0.010000000000000009
m5,0.4,0.43,0.44,-0.02999999999999997,0.010000000000000009
m5,0.42,0.43,0.44,-0.010000000000000009,0.010000000000000009
m5,0.43,0.43,0.44,0.0,0.010000000000000009
m5,0.57,0.59,0.59,-0.020000000000000018,0.0
m5,0.63,0.67,0.65,-0.040000000000000036,-0.020000000000000018
m5,0.65,0.68,0.67,-0.030000000000000027,-0.010000000000000009
m5,0.71,0.73,0.73,-0.020000000000000018,0.0
m5,0.12,0.12,0.13,0.0,0.010000000000000009
m5,0.13,0.11,0.12,0.020000000000000004,0.009999999999999995
m5,0.88,0.89,0.89,-0.010000000000000009,0.0
m5,0.84,0.87,0.86,-0.030000000000000027,-0.010000000000000009
m5,0.85,0.87,0.87,-0.020000000000000018,0.0
m5,0.14,0.14,0.14,0.0,0.0
m5,0.14,0.11,0.11,0.030000000000000013,0.0
m5,0.9,0.9,0.9,0.0,0.0
m5,0.1,0.09,0.11,0.010000000000000009,0.020000000000000004
m5,0.88,0.93,0.93,-0.050000000000000044,0.0
m5,0.8909,0.93,0.93,-0.039100000000000024,0.0
m5,0.08,0.1,0.1,-0.020000000000000004,0.0
m5,0.1,0.08,0.08,0.020000000000000004,0.0
m5,0.07,0.06,0.06,0.010000000000000009,0.0
m5,0.96,0.97,0.97,-0.010000000000000009,0.0
m5,0.96,0.98,0.97,-0.020000000000000018,-0.010000000000000009
m5,0.44,0.47,0.47,-0.02999999999999997,0.0
m15,0.44,0.45,0.45,-0.010000000000000009,0.0
m15,0.44,0.45,0.45,-0.010000000000000009,0.0
m15,0.44,0.45,0.45,-0.010000000000000009,0.0
m15,0.44,0.45,0.45,-0.010000000000000009,0.0
m15,0.44,0.45,0.45,-0.010000000000000009,0.0
m15,0.44,0.45,0.45,-0.010000000000000009,0.0
m5,0.45,0.47,0.47,-0.019999999999999962,0.0
m15,0.45,0.45,0.45,0.0,0.0
m15,0.44,0.45,0.45,-0.010000000000000009,0.0
m15,0.44,0.45,0.45,-0.010000000000000009,0.0
m15,0.44,0.45,0.45,-0.010000000000000009,0.0
m15,0.44,0.45,0.45,-0.010000000000000009,0.0
m15,0.44,0.45,0.45,-0.010000000000000009,0.0
m15,0.44,0.45,0.45,-0.010000000000000009,0.0
h1,0.47,0.47,0.47,0.0,0.0
h1,0.46,0.47,0.47,-0.009999999999999953,0.0
h1,0.47,0.47,0.47,0.0,0.0
h1,0.47,0.47,0.47,0.0,0.0
h1,0.47,0.47,0.47,0.0,0.0
h1,0.47,0.47,0.47,0.0,0.0
h1,0.47,0.47,0.47,0.0,0.0
h1,0.47,0.47,0.47,0.0,0.0
h1,0.47,0.47,0.47,0.0,0.0
m5,0.42,0.46,0.46,-0.040000000000000036,0.0
m5,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.53,0.53,0.53,0.0,0.0
h1,0.47,0.47,0.47,0.0,0.0
h1,0.47,0.51,0.51,-0.040000000000000036,0.0
h1,0.51,0.51,0.51,0.0,0.0
m5,0.34,0.34,0.34,0.0,0.0
m5,0.34,0.34,0.37,0.0,0.02999999999999997
m5,0.34,0.34,0.37,0.0,0.02999999999999997
h1,0.49,0.49,0.49,0.0,0.0
m5,0.67,0.67,0.68,0.0,0.010000000000000009
h1,0.48,0.49,0.49,-0.010000000000000009,0.0
m5,0.35,0.4,0.4,-0.050000000000000044,0.0
h1,0.52,0.58,0.58,-0.05999999999999994,0.0
m5,0.57,0.57,0.58,0.0,0.010000000000000009
m5,0.43,0.41,0.46,0.020000000000000018,0.050000000000000044
m5,0.48,0.41,0.46,0.07,0.050000000000000044
m5,0.61,0.54,0.55,0.06999999999999995,0.010000000000000009
m5,0.62,0.5,0.51,0.12,0.010000000000000009
m15,0.6,0.58,0.58,0.020000000000000018,0.0
m5,0.47,0.51,0.51,-0.040000000000000036,0.0
m15,0.41,0.44,0.43,-0.030000000000000027,-0.010000000000000009
m15,0.41,0.44,0.43,-0.030000000000000027,-0.010000000000000009
m5,0.51,0.52,0.52,-0.010000000000000009,0.0
m5,0.54,0.52,0.52,0.020000000000000018,0.0
m5,0.51,0.52,0.52,-0.010000000000000009,0.0
m5,0.54,0.53,0.52,0.010000000000000009,-0.010000000000000009
m5,0.47,0.48,0.49,-0.010000000000000009,0.010000000000000009
m5,0.48,0.55,0.55,-0.07000000000000006,0.0
m5,0.43,0.48,0.47,-0.04999999999999999,-0.010000000000000009
m15,0.6,0.63,0.63,-0.030000000000000027,0.0
m5,0.36,0.37,0.37,-0.010000000000000009,0.0
m5,0.65,0.66,0.66,-0.010000000000000009,0.0
m5,0.66,0.67,0.66,-0.010000000000000009,-0.010000000000000009
m5,0.35,0.34,0.35,0.009999999999999953,0.009999999999999953
m5,0.66,0.67,0.67,-0.010000000000000009,0.0
m5,0.35,0.36,0.36,-0.010000000000000009,0.0
h1,0.56,0.55,0.57,0.010000000000000009,0.019999999999999907
m5,0.6268,0.63,0.6,-0.0031999999999999806,-0.030000000000000027
m5,0.65,0.63,0.6,0.020000000000000018,-0.030000000000000027
m5,0.6,0.64,0.62,-0.040000000000000036,-0.020000000000000018
m15,0.67,0.67,0.69,0.0,0.019999999999999907
m15,0.65,0.67,0.69,-0.020000000000000018,0.019999999999999907
m5,0.31,0.3,0.3,0.010000000000000009,0.0
m5,0.31,0.28,0.29,0.02999999999999997,0.009999999999999953
m5,0.3,0.28,0.29,0.019999999999999962,0.009999999999999953
m5,0.3,0.28,0.29,0.019999999999999962,0.009999999999999953
h1,0.6,0.61,0.61,-0.010000000000000009,0.0
h1,0.61,0.61,0.61,0.0,0.0
h1,0.6,0.61,0.61,-0.010000000000000009,0.0
m5,0.18,0.17,0.18,0.009999999999999981,0.009999999999999981
h1,0.61,0.62,0.62,-0.010000000000000009,0.0
h1,0.61,0.62,0.62,-0.010000000000000009,0.0
m5,0.85,0.78,0.79,0.06999999999999995,0.010000000000000009
m5,0.22,0.32,0.32,-0.1,0.0
m5,0.71,0.74,0.73,-0.030000000000000027,-0.010000000000000009
m5,0.69,0.74,0.73,-0.050000000000000044,-0.010000000000000009
m5,0.7,0.74,0.73,-0.040000000000000036,-0.010000000000000009
m5,0.22,0.11,0.13,0.11,0.020000000000000004
m5,0.11,0.13,0.11,-0.020000000000000004,-0.020000000000000004
m5,0.11,0.16,0.13,-0.05,-0.03
m5,0.86,0.89,0.89,-0.030000000000000027,0.0
m5,0.12,0.12,0.16,0.0,0.04000000000000001
m5,0.12,0.1,0.11,0.01999999999999999,0.009999999999999995
m15,0.64,0.65,0.65,-0.010000000000000009,0.0
m5,0.08,0.05,0.05,0.03,0.0
m5,0.96,0.98,0.97,-0.020000000000000018,-0.010000000000000009
h1,0.61,0.62,0.62,-0.010000000000000009,0.0
h1,0.61,0.62,0.62,-0.010000000000000009,0.0
m15,0.29,0.27,0.28,0.019999999999999962,0.010000000000000009
m15,0.29,0.27,0.28,0.019999999999999962,0.010000000000000009
m5,0.42,0.38,0.38,0.03999999999999998,0.0
m5,0.38,0.38,0.38,0.0,0.0
m5,0.42,0.38,0.38,0.03999999999999998,0.0
m5,0.63,0.65,0.64,-0.020000000000000018,-0.010000000000000009
h1,0.64,0.66,0.65,-0.020000000000000018,-0.010000000000000009
m15,0.75,0.77,0.77,-0.020000000000000018,0.0
m5,0.65,0.69,0.69,-0.039999999999999925,0.0
m5,0.66,0.69,0.69,-0.029999999999999916,0.0
m5,0.69,0.73,0.7,-0.040000000000000036,-0.030000000000000027
m5,0.69,0.75,0.76,-0.06000000000000005,0.010000000000000009
m5,0.7,0.75,0.76,-0.050000000000000044,0.010000000000000009
h1,0.69,0.7,0.7,-0.010000000000000009,0.0
h1,0.69,0.7,0.7,-0.010000000000000009,0.0
h1,0.69,0.69,0.7,0.0,0.010000000000000009
m5,0.74,0.75,0.75,-0.010000000000000009,0.0
m5,0.76,0.75,0.76,0.010000000000000009,0.010000000000000009
m15,0.83,0.83,0.84,0.0,0.010000000000000009
m5,0.64,0.64,0.66,0.0,0.020000000000000018
m15,0.75,0.78,0.79,-0.030000000000000027,0.010000000000000009
m15,0.78,0.83,0.82,-0.04999999999999993,-0.010000000000000009
m15,0.78,0.83,0.82,-0.04999999999999993,-0.010000000000000009
m5,0.66,0.73,0.72,-0.06999999999999995,-0.010000000000000009
m15,0.82,0.83,0.83,-0.010000000000000009,0.0
m5,0.71,0.73,0.73,-0.020000000000000018,0.0
m5,0.28,0.29,0.3,-0.009999999999999953,0.010000000000000009
m5,0.69,0.69,0.69,0.0,0.0
m5,0.7,0.72,0.72,-0.020000000000000018,0.0
m15,0.82,0.82,0.82,0.0,0.0
m5,0.71,0.69,0.69,0.020000000000000018,0.0
m5,0.30269999999999997,0.32,0.32,-0.017300000000000038,0.0
m5,0.66,0.66,0.67,0.0,0.010000000000000009
m5,0.66,0.66,0.67,0.0,0.010000000000000009
m5,0.63,0.64,0.65,-0.010000000000000009,0.010000000000000009
m5,0.63,0.64,0.65,-0.010000000000000009,0.010000000000000009
m5,0.63,0.68,0.67,-0.050000000000000044,-0.010000000000000009
m5,0.67,0.66,0.67,0.010000000000000009,0.010000000000000009
m5,0.34,0.4,0.36,-0.06,-0.040000000000000036
m5,0.35,0.4,0.4,-0.050000000000000044,0.0
m15,0.7,0.7,0.7,0.0,0.0
m5,0.63,0.55,0.54,0.07999999999999996,-0.010000000000000009
h1,0.42,0.43,0.43,-0.010000000000000009,0.0
m5,0.37,0.47,0.47,-0.09999999999999998,0.0
m5,0.56,0.57,0.57,-0.009999999999999898,0.0
m5,0.56,0.65,0.62,-0.08999999999999997,-0.030000000000000027
m5,0.57,0.66,0.66,-0.09000000000000008,0.0
m5,0.6295000000000001,0.66,0.66,-0.03049999999999997,0.0
m5,0.66,0.67,0.67,-0.010000000000000009,0.0
m5,0.7,0.81,0.81,-0.1100000000000001,0.0
h1,0.47,0.49,0.48,-0.020000000000000018,-0.010000000000000009
h1,0.48,0.49,0.48,-0.010000000000000009,-0.010000000000000009
h1,0.48,0.49,0.49,-0.010000000000000009,0.0
m5,0.77,0.78,0.77,-0.010000000000000009,-0.010000000000000009
m5,0.19,0.23,0.24,-0.04000000000000001,0.009999999999999981
h1,0.47,0.47,0.47,0.0,0.0
m5,0.23,0.22,0.23,0.010000000000000009,0.010000000000000009
m5,0.22,0.21,0.21,0.010000000000000009,0.0
m5,0.2,0.23,0.23,-0.03,0.0
m15,0.58,0.59,0.58,-0.010000000000000009,-0.010000000000000009
m15,0.57,0.59,0.58,-0.020000000000000018,-0.010000000000000009
m5,0.23,0.2,0.2,0.03,0.0
m5,0.22,0.21,0.22,0.010000000000000009,0.010000000000000009
m5,0.7964,0.79,0.77,0.006399999999999961,-0.020000000000000018
m5,0.76,0.79,0.79,-0.030000000000000027,0.0
m5,0.24,0.22,0.22,0.01999999999999999,0.0
m5,0.24,0.23,0.26,0.009999999999999981,0.03
m5,0.75,0.76,0.78,-0.010000000000000009,0.020000000000000018
m5,0.27,0.26,0.26,0.010000000000000009,0.0
m5,0.73,0.77,0.76,-0.040000000000000036,-0.010000000000000009
m5,0.21,0.2,0.2,0.009999999999999981,0.0
m5,0.78,0.8,0.8,-0.020000000000000018,0.0
m5,0.84,0.87,0.85,-0.030000000000000027,-0.020000000000000018
m5,0.09,0.13,0.11,-0.04000000000000001,-0.020000000000000004
m15,0.62,0.64,0.64,-0.020000000000000018,0.0
m5,0.09,0.1,0.11,-0.010000000000000009,0.009999999999999995
m5,0.12,0.1,0.11,0.01999999999999999,0.009999999999999995
m5,0.1,0.1,0.11,0.0,0.009999999999999995
m5,0.1308,0.09,0.09,0.0408,0.0
m5,0.23370000000000002,0.41,0.31,-0.17629999999999996,-0.09999999999999998
m15,0.71,0.75,0.74,-0.040000000000000036,-0.010000000000000009
m5,0.53,0.55,0.57,-0.020000000000000018,0.019999999999999907
m5,0.32,0.46,0.44,-0.14,-0.020000000000000018
m5,0.7,0.76,0.75,-0.06000000000000005,-0.010000000000000009
m5,0.72,0.76,0.75,-0.040000000000000036,-0.010000000000000009
m15,0.21,0.21,0.21,0.0,0.0
m5,0.48,0.47,0.47,0.010000000000000009,0.0
m15,0.18,0.18,0.18,0.0,0.0
m15,0.84,0.88,0.87,-0.040000000000000036,-0.010000000000000009
h1,0.67,0.68,0.68,-0.010000000000000009,0.0
m5,0.68,0.67,0.67,0.010000000000000009,0.0
m5,0.67,0.67,0.67,0.0,0.0
h1,0.67,0.68,0.68,-0.010000000000000009,0.0
m5,0.7,0.72,0.72,-0.020000000000000018,0.0
m15,0.93,0.95,0.95,-0.019999999999999907,0.0
h1,0.7,0.71,0.71,-0.010000000000000009,0.0
m5,0.76,0.74,0.76,0.020000000000000018,0.020000000000000018
m5,0.76,0.81,0.79,-0.050000000000000044,-0.020000000000000018
m5,0.8,0.82,0.81,-0.019999999999999907,-0.009999999999999898
m5,0.79,0.82,0.81,-0.029999999999999916,-0.009999999999999898
m5,0.82,0.81,0.82,0.009999999999999898,0.009999999999999898
m5,0.85,0.87,0.86,-0.020000000000000018,-0.010000000000000009
h1,0.75,0.8,0.8,-0.050000000000000044,0.0
m5,0.97,0.97,0.97,0.0,0.0
h1,0.8,0.8,0.8,0.0,0.0
h1,0.79,0.79,0.79,0.0,0.0
m5,0.02,0.04,0.03,-0.02,-0.010000000000000002
h1,0.73,0.74,0.74,-0.010000000000000009,0.0
h1,0.79,0.81,0.81,-0.020000000000000018,0.0
h1,0.8,0.81,0.81,-0.010000000000000009,0.0
h1,0.79,0.8,0.8,-0.010000000000000009,0.0
h1,0.84,0.85,0.85,-0.010000000000000009,0.0
h1,0.16,0.18,0.18,-0.01999999999999999,0.0
h1,0.16,0.18,0.18,-0.01999999999999999,0.0
h1,0.17,0.18,0.18,-0.009999999999999981,0.0
m15,0.54,0.57,0.57,-0.029999999999999916,0.0
h1,0.16,0.2,0.19,-0.04000000000000001,-0.010000000000000009
m15,0.54,0.61,0.59,-0.06999999999999995,-0.020000000000000018
m15,0.54,0.61,0.59,-0.06999999999999995,-0.020000000000000018
h1,0.17,0.2,0.19,-0.03,-0.010000000000000009
m15,0.55,0.61,0.59,-0.05999999999999994,-0.020000000000000018
m5,0.61,0.64,0.65,-0.030000000000000027,0.010000000000000009
m5,0.63,0.64,0.65,-0.010000000000000009,0.010000000000000009
m5,0.36,0.38,0.38,-0.020000000000000018,0.0
m15,0.39,0.42,0.42,-0.02999999999999997,0.0
h1,0.19,0.19,0.19,0.0,0.0
m5,0.63,0.65,0.66,-0.020000000000000018,0.010000000000000009
h1,0.19,0.18,0.18,0.010000000000000009,0.0
m5,0.64,0.66,0.67,-0.020000000000000018,0.010000000000000009
m5,0.69,0.71,0.71,-0.020000000000000018,0.0
m5,0.72,0.75,0.74,-0.030000000000000027,-0.010000000000000009
m5,0.68,0.7,0.7,-0.019999999999999907,0.0
m15,0.35,0.36,0.36,-0.010000000000000009,0.0
h1,0.77,0.78,0.78,-0.010000000000000009,0.0
m15,0.64,0.64,0.64,0.0,0.0
h1,0.77,0.78,0.78,-0.010000000000000009,0.0
m5,0.32,0.36,0.36,-0.03999999999999998,0.0
m15,0.37,0.41,0.41,-0.03999999999999998,0.0
m15,0.39,0.41,0.41,-0.019999999999999962,0.0
m15,0.39,0.41,0.41,-0.019999999999999962,0.0
m15,0.39,0.41,0.41,-0.019999999999999962,0.0
h1,0.79,0.81,0.81,-0.020000000000000018,0.0
h1,0.21,0.22,0.22,-0.010000000000000009,0.0
h1,0.21,0.22,0.22,-0.010000000000000009,0.0
h1,0.21,0.22,0.22,-0.010000000000000009,0.0
m5,0.78,0.8,0.8,-0.020000000000000018,0.0
m15,0.64,0.64,0.64,0.0,0.0
m5,0.8,0.83,0.82,-0.029999999999999916,-0.010000000000000009
m5,0.8,0.83,0.82,-0.029999999999999916,-0.010000000000000009
m15,0.33,0.34,0.34,-0.010000000000000009,0.0
m15,0.33,0.34,0.34,-0.010000000000000009,0.0
m15,0.33,0.34,0.34,-0.010000000000000009,0.0
m15,0.33,0.34,0.34,-0.010000000000000009,0.0
m5,0.13,0.19,0.19,-0.06,0.0
m5,0.17,0.19,0.19,-0.01999999999999999,0.0
m5,0.81,0.63,0.7,0.18000000000000005,0.06999999999999995
m5,0.44,0.48,0.48,-0.03999999999999998,0.0
m5,0.44,0.44,0.45,0.0,0.010000000000000009
m5,0.48,0.45,0.44,0.02999999999999997,-0.010000000000000009
m5,0.56,0.56,0.57,0.0,0.009999999999999898
m5,0.45,0.47,0.47,-0.019999999999999962,0.0
m5,0.48,0.48,0.48,0.0,0.0
m5,0.48,0.48,0.48,0.0,0.0
m5,0.53,0.59,0.59,-0.05999999999999994,0.0
m5,0.47950000000000004,0.56,0.55,-0.08050000000000002,-0.010000000000000009
m5,0.53,0.57,0.57,-0.039999999999999925,0.0
m5,0.7188,0.74,0.79,-0.021199999999999997,0.050000000000000044
m5,0.27,0.27,0.22,0.0,-0.05000000000000002
m5,0.22,0.23,0.25,-0.010000000000000009,0.01999999999999999
m5,0.23,0.23,0.25,0.0,0.01999999999999999
m5,0.85,0.89,0.88,-0.040000000000000036,-0.010000000000000009
m5,0.8038,0.89,0.88,-0.08620000000000005,-0.010000000000000009
m15,0.41,0.46,0.46,-0.050000000000000044,0.0
m5,0.3455,0.28,0.32,0.06549999999999995,0.03999999999999998
m5,0.12,0.28,0.32,-0.16000000000000003,0.03999999999999998
m5,0.25,0.2,0.22,0.04999999999999999,0.01999999999999999
m5,0.28,0.2,0.22,0.08000000000000002,0.01999999999999999
m5,0.79,0.91,0.85,-0.12,-0.06000000000000005
m15,0.41,0.41,0.41,0.0,0.0
m5,0.48109999999999997,0.49,0.49,-0.008900000000000019,0.0
m5,0.5,0.46,0.46,0.03999999999999998,0.0
m5,0.4679,0.46,0.46,0.007899999999999963,0.0
m5,0.61,0.68,0.68,-0.07000000000000006,0.0
m5,0.32,0.37,0.37,-0.04999999999999999,0.0
m15,0.45,0.5,0.51,-0.04999999999999999,0.010000000000000009
m5,0.29,0.37,0.37,-0.08000000000000002,0.0
m5,0.34,0.4,0.4,-0.06,0.0
m15,0.48,0.48,0.48,0.0,0.0
m5,0.35,0.37,0.36,-0.020000000000000018,-0.010000000000000009
m15,0.47,0.48,0.48,-0.010000000000000009,0.0
m5,0.42,0.46,0.45,-0.040000000000000036,-0.010000000000000009
m5,0.43770000000000003,0.5,0.46,-0.062299999999999967,-0.03999999999999998
m5,0.7,0.72,0.71,-0.020000000000000018,-0.010000000000000009
m15,0.66,0.7,0.68,-0.039999999999999925,-0.019999999999999907
m5,0.3,0.28,0.29,0.019999999999999962,0.009999999999999953
m15,0.3,0.3,0.31,0.0,0.010000000000000009
h1,0.09,0.1,0.1,-0.010000000000000009,0.0
h1,0.09,0.1,0.1,-0.010000000000000009,0.0
m5,0.27,0.32,0.32,-0.04999999999999999,0.0
h1,0.09,0.11,0.11,-0.020000000000000004,0.0
m15,0.56,0.57,0.57,-0.009999999999999898,0.0
m15,0.56,0.57,0.57,-0.009999999999999898,0.0
m15,0.6,0.57,0.57,0.030000000000000027,0.0
m15,0.56,0.57,0.57,-0.009999999999999898,0.0
m15,0.56,0.56,0.57,0.0,0.009999999999999898
h1,0.89,0.9,0.9,-0.010000000000000009,0.0
m5,0.43,0.43,0.43,0.0,0.0
h1,0.89,0.88,0.88,0.010000000000000009,0.0
h1,0.89,0.88,0.88,0.010000000000000009,0.0
m5,0.44549999999999995,0.5,0.49,-0.05450000000000005,-0.010000000000000009
m5,0.5,0.56,0.56,-0.06000000000000005,0.0
m5,0.57,0.6,0.59,-0.030000000000000027,-0.010000000000000009
h1,0.88,0.88,0.88,0.0,0.0
h1,0.88,0.88,0.88,0.0,0.0
m15,0.6279,0.64,0.64,-0.0121,0.0
m5,0.58,0.59,0.59,-0.010000000000000009,0.0
m5,0.39,0.4,0.4,-0.010000000000000009,0.0
m5,0.61,0.68,0.67,-0.07000000000000006,-0.010000000000000009
